0005ebdb16e44aa5a113db2dfdb7a07e,Sat Dec 15 17:47:16 2018,#facebook,Apparently I am in a partial Facebook jail Can t post like or comment in groups or pages I imagine it had some https t co hAmViq32BF,negative,1
0012862994914873a0f3701111543ee4,Sat Dec 15 18:16:12 2018,#linkedin,RT BREAKINGNEWS We interrupt your social media feed to bring you THEBAMNETWORK News Entrepreneur FastCompany For,positive,1
014048820bf94af783ceb65d4b16eb12,Sat Dec 15 18:20:42 2018,#linkedin,22 Top tips to effectively raise your profile on LinkedIn https t co crO9dB9Ew1 via branding https t co XchCEGITbX,positive,1
07e10b51617f476fb9b744b4f27d108c,Sat Dec 15 18:14:06 2018,#linkedin,RT Many services like LinkedIn and Uber have disclosed that data on millions of users have been compromised Secure commu,positive,1
0a014ad5edb248bd9696a57087828dc3,Sat Dec 15 18:16:09 2018,#facebook,RT Facebook sorry after new bug exposes millions of photos CyberSecurity Privacy Facebook SorryNotSorry,negative,1
0d3fbd33fe2043afb9c85829559c28c2,Sat Dec 15 18:14:06 2018,#linkedin,RT BREAKINGNEWS We interrupt your social media feed to bring you THEBAMNETWORK News Entrepreneur FastCompany For,positive,1
0f20ee268dc14e7aaaebf9a55c5b721d,Sat Dec 15 18:14:04 2018,#youtube,Come check out our video Treasure From 5 Below Our Fire LIfe Vlogmas 15 of 25 YouTube videogame https t co xnpTAEBmyk,neutral,1
140bef5008c547459b4e5b237df34ad6,Sat Dec 15 17:47:16 2018,#youtube,Any decent PS4 Blackout players that would been down to squad up and stream in the future Twitch YouTube BO4 BlackOps4 Blackout,positive,1
165328a63e32489687c0ccedf78e4290,Sat Dec 15 17:47:18 2018,#twitter,https t co ItsB2T7tCu BIG names coming on this case People will be shocked HOUvsNYJ BardsOfWar https t co gRn2SwxKOQ,negative,1
171bf31fa818495281981af729d0de9b,Sat Dec 15 18:24:36 2018,#facebook,MultiMedia lyricist video blog Facebook 666 Marketing Advertising 999 gainlate warning change colors https t co sQ5wx9hPNe,neutral,1
1fc189aa6cc447dba737a92fe38cee58,Sat Dec 15 17:47:18 2018,#linkedin,RT Connecting all the world s music professionals and creating economic opportunity for every member The LinkedIn of the Mu,positive,1
2192ec90a7f540e38cbf8139e25ef5d2,Sat Dec 15 18:14:04 2018,#facebook,facebook official https t co QYgkHgT1Kr,neutral,1
2293771b4be14983a26d798acf0fe47a,Sat Dec 15 18:14:04 2018,#facebook,RT Chic Shoes https t co BRnTJhekOG Macys IKEA mtv decor birthday wedding party bride shower Bachelorette,neutral,1
24b3a6d5d5054c90906a0c21d1a1679b,Sat Dec 15 18:16:09 2018,#facebook,Another day It s December 15 2018 at 09 15PM Go and Like My Facebook Page https t co Pt7wyctaMh,neutral,1
255d3287af04483f949e0fb4b0de31e3,Sat Dec 15 18:20:39 2018,#facebook,Shower thoughts Saturday Winklevoss Twins may have lost Facebook but they likely wouldn t have entered their 10 https t co W20U3gQmQm,neutral,1
26f2d82586a342f88f59ef70c5d37a07,Sat Dec 15 18:16:09 2018,#youtube,RT New Stardew Valley Content Coming Soon Says Game s Creator https t co i8EHAwrmRz StardewValley PCGaming pcgame,negative,1
281eb8dde47245a8af9ce0c2e83c041e,Sat Dec 15 17:47:16 2018,#youtube,YouTube MMD MikuMikuDance https t co 42VyGvw2hc,neutral,1
2ad1f8e1d6024135b22ca7fb3f28334a,Sat Dec 15 18:14:04 2018,#facebook,MultiMedia lyricist video blog Facebook 666 Marketing Advertising 999 gainlate warning change colors https t co tC6tWpkfrk,neutral,1
2b1b8ea1763344cbaf0397c7a3a9bc84,Sat Dec 15 18:20:42 2018,#instragram,RT A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair alien style pi,positive,1
2bda65d0a9af4d86a0a954d1aee5e159,Sat Dec 15 18:16:09 2018,#facebook,RT Una nueva falla en Facebook expuso millones de fotos https t co mi783aLF3p https t co HDWXlLuc3C,neutral,1
2c4879d715ad4a4d9c4c5332e5224235,Sat Dec 15 18:16:12 2018,#linkedin,22 Top tips to effectively raise your profile on LinkedIn https t co crO9dB9Ew1 via branding https t co XchCEGITbX,positive,1
2d17a9d8ea414b839ced1bd55fa561fa,Sat Dec 15 18:24:37 2018,#youtube,RT Writers Cooee Singer Songwriters featured 2018 Up Close songwriter martin,neutral,1
2db18a476a63425bae5375738c2fd00f,Sat Dec 15 18:14:04 2018,#facebook,RT PARTY INVITES https t co wQ9sfREMLJ invitation wedding weddings party DIY etsy hgtv macys InStyle ebay,neutral,1
35bd4eb70dff4475bce97422308d382c,Sat Dec 15 18:24:39 2018,#linkedin,Discover linkedin s nooks amp crannies and attract a large pool of high paying clients https t co tYxvkwRy8W https t co dUjdSJKjp2,positive,1
3736ac9e05984b10a9408a5577fc7678,Sat Dec 15 18:24:39 2018,#linkedin,RT Are you an experienced Legal Secretary in the Conveyancing department of a Law Firm I want to hear from you drop me,positive,1
3a4979c7560446239c3e0db3f1ee5c0c,Sat Dec 15 18:24:39 2018,#twitter,RT jp Toge https t co e0GBNFFJfn,neutral,1
3ac19e97f0d9450f925f47077265194b,Sat Dec 15 18:16:12 2018,#linkedin,RT Many services like LinkedIn and Uber have disclosed that data on millions of users have been compromised Secure commu,positive,1
3bcec74dc1e245acb56a5dc0a37b5445,Sat Dec 15 18:24:37 2018,#facebook,RT 15 December 2018 New YouTube Part 4 Legendary jeffdavisshow Star Teen golfer Golfing Day Twitter Pinterest,positive,1
426c40c7dbd64557ae0c99167cb4f5a6,Sat Dec 15 18:14:06 2018,#twitter,RT jp https t co runLYbqD0z,neutral,1
47ba7e313ad14d3db6257ba783aef0de,Sat Dec 15 18:24:39 2018,#twitter,RT Twitter https t,neutral,1
4852296170cc4f1aa2a02c00f0dfaabf,Sat Dec 15 17:47:16 2018,#youtube,Finally got the tree put up entrepreneur business success youtuber vlogger entrepreneurship vlog money https t co K3FFtjXh2i,positive,1
4aeb4d87839648d1b0b77365a7379618,Sat Dec 15 18:20:42 2018,#twitter,RT Twitter https t,neutral,1
4b35940860a849238b218dbe6f449eed,Sat Dec 15 18:14:04 2018,#youtube,NowPlaying youtube https t co DcDIElvToR,neutral,1
4ce82b649d754cc19cb834fa9a92e904,Sat Dec 15 18:24:37 2018,#youtube,Treasure From 5 Below Our Fire LIfe Vlogmas 15 of 25 YouTube YouTubersReact React https t co xnpTAEBmyk,neutral,1
565ac7acc8ed462abde6e769031abc70,Sat Dec 15 18:16:09 2018,#youtube,YouTube https t co Ssha6jrptp YouTube,neutral,1
57eabe3a19274094aa15dc40c80051bb,Sat Dec 15 18:14:06 2018,#twitter,RT Soltar para seguir avanzando y crecer aun mas dia a dia twitter siguemeytesigo followme followback 15Dic just,neutral,1
591661c6563848dbbb7e3d6c306fe947,Sat Dec 15 18:20:42 2018,#linkedin,RT BREAKINGNEWS We interrupt your social media feed to bring you THEBAMNETWORK News Entrepreneur FastCompany For,positive,1
59c3611f4b014c4b825468717d816c0a,Sat Dec 15 18:14:04 2018,#youtube,I m a kid again dontjudgeme youtube youtuber travel traveler traveling travelvlog travelvlogger https t co vFt4QnhB8i,neutral,1
59e2f884154f43698d246c1d7f25359d,Sat Dec 15 18:20:42 2018,#linkedin,Rebecca Vink shared this and I just had to share it again Trust me ya gotta watch it Helping others feels good https t co q8nr9ubyZI,positive,1
5a15dde3db574921853a773c524b1404,Sat Dec 15 18:16:12 2018,#twitter,RT hp TWITTER 181216 STRAY KIDS x IDOL LEAGUE Idol League detr s de c maras Stray Kids tono de alarma Bang Chan Mi,neutral,1
5d9917affc474c8fb4b6cd5e1401b93a,Sat Dec 15 18:24:37 2018,#facebook,RT YouTube channel Tecktorious sub and smile lt 3 marvel gamers fun thanos funk dream sorrynotsorry lifest,positive,1
61b446fdb9754792824ae9cde3e6ad21,Sat Dec 15 18:14:06 2018,#instragram,A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair https t co 55dEFExog6,positive,1
64c8c2a627194360968ef03e1b8f173f,Sat Dec 15 17:47:15 2018,#facebook,https t co ItsB2T7tCu BIG names coming on this case People will be shocked HOUvsNYJ BardsOfWar https t co gRn2SwxKOQ,negative,1
66235358741d4d698e68ee2f05aec1b9,Sat Dec 15 18:14:06 2018,#twitter,RT https t co em5deHDDz,neutral,1
6e5b5d095fcd483a901198c956280f2a,Sat Dec 15 18:20:39 2018,#youtube,RT thebadass battleroyale fortnite ps gaming xbox twitch pubg gamer playstation youtube callofduty pc cod fortnitememes,neutral,1
6f3bed548086483a84fc24e97c14df11,Sat Dec 15 18:16:12 2018,#linkedin,Code Repository https t co yiUnctKA3t Websites https t co Ayu7tWwB5h https t co dDEHbXHI6y https t co 60TZmYcGfU,neutral,1
71ec62b990624cd5ba749090d63c1b0f,Sat Dec 15 18:16:12 2018,#linkedin,RT Connecting all the world s music professionals and creating economic opportunity for every member The LinkedIn of the Mu,positive,1
72f327ec5e034294aed1a2ba69f2b208,Sat Dec 15 17:47:18 2018,#twitter,RT hp TWITTER 181216 STRAY KIDS x IDOL LEAGUE Idol League detr s de c maras Stray Kids tono de alarma Bang Chan Mi,neutral,1
7492d7ea062b4b51bbc59bb3f75d3a32,Sat Dec 15 18:16:12 2018,#instragram,RT A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair alien style pi,positive,1
75fbb7b0ba7d4e8c8a2cb8fffb89a43f,Sat Dec 15 18:20:42 2018,#twitter,RT Twitter,neutral,1
76ba53774f234afcb5aa106ecfaa0fd4,Sat Dec 15 18:16:12 2018,#twitter,Twitter for iPhone Twitter for Android twitter iPhone Android,neutral,1
7cb6d51fed92409ab69835979eeabb49,Sat Dec 15 18:20:42 2018,#twitter,RT Whoa Erdogan s crimes against humanity will stay here on Twitter forever tamam Turkey https t co ZzddVs1wLw,neutral,1
800f31a785f142668e2b5f389cc4f994,Sat Dec 15 18:14:03 2018,#facebook,https t co XHS4FupPpz Facebook Facebook pages feed https t co bn2AXPFIcm,neutral,1
8268be1290a54ebb8dec059ef14ed799,Sat Dec 15 18:24:39 2018,#twitter,RT hp TWITTER 181216 STRAY KIDS x IDOL LEAGUE Idol League detr s de c maras Stray Kids tono de alarma Bang Chan Mi,neutral,1
877b4221df08496dbda310cb7c4bf8ba,Sat Dec 15 18:14:04 2018,#youtube,A 3D NEO part67 youtube https t co 2nSdGmTfuj,neutral,1
89350416971b4f8195dfff86a15f7dc9,Sat Dec 15 18:24:37 2018,#youtube,New vid out This challenge was painful you should try this next lol That s challenge one of the 10 https t co 83WJDSmJqo,positive,1
8abda19803ec47cdb833c64e8d099efa,Sat Dec 15 18:16:12 2018,#instragram,A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair https t co 55dEFExog6,positive,1
8ac5bca6a9d74a4d86acd3f2a8bb10ce,Sat Dec 15 18:20:39 2018,#youtube,RT Navy Playing As Gogeta DRAGON BALL XENOVERSE 2 https t co 27n2BcPeoU via Gogeta DragonBallSuper DragonBallXenove,neutral,1
8c186ff0b57b4a448e4567026bb24a95,Sat Dec 15 18:24:39 2018,#linkedin,Here s how to maximize your profile on LinkedIn LinkedIn digitalmarketing https t co kKVhzGt2HL,neutral,1
8c397b680b6e4942a887e78643c3848c,Sat Dec 15 18:14:06 2018,#linkedin,Code Repository https t co yiUnctKA3t Websites https t co Ayu7tWwB5h https t co dDEHbXHI6y https t co 60TZmYcGfU,neutral,1
8f38e37f5cdc4e38a6870367315a2e89,Sat Dec 15 18:24:39 2018,#instragram,RT A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair alien style pi,positive,1
920f5e489a774fec8d4326853788df85,Sat Dec 15 18:24:37 2018,#youtube,RT Writers Cooee Singer Songwriters featured 2018 Up Close songwriter,neutral,1
958e20ace56b4fa48899d8a7eb82fff5,Sat Dec 15 18:20:39 2018,#facebook,RT 3 fac,neutral,1
95daa99c77644360a6a9fe09c821b4b2,Sat Dec 15 17:47:16 2018,#facebook,RT lennon Concours Noel 20 gagner selon votre choix Pour participer Follow et RT le tweet pingl Multiplier vos chances e,neutral,1
978b169dd16944888d3fb640ecb92c67,Sat Dec 15 18:16:09 2018,#youtube,RT Check out our website https t co Jb202IIPgL goals motivation blessed favor loveGod judgenot hardwork family fri,neutral,1
99c84073225b4a92a3279278b63a1689,Sat Dec 15 17:47:18 2018,#twitter,So Twitter way in on this tell me what y all think,neutral,1
9dd8d1fb70c04326abf34a80b24cd5a2,Sat Dec 15 18:20:42 2018,#linkedin,RT Many services like LinkedIn and Uber have disclosed that data on millions of users have been compromised Secure commu,positive,1
a0586c030ccd42babf67a02768852ff4,Sat Dec 15 17:47:18 2018,#linkedin,sale 669 Ik zoek een baan als instellings kok flexibel leermeester leidinggevend beschikbaar cont https t co glWxYjIUwv,neutral,1
a1eb64be6ecd439aa78a019678b0f5f9,Sat Dec 15 17:47:16 2018,#youtube,RT zyonmana youtube https t co v4sBlE9Q9Q,neutral,1
a238d86742874cfe88077ab13700f955,Sat Dec 15 17:47:16 2018,#youtube,RT Much simas felicidades al canal de SinCensura con VicenteSerrano y todo el equipo por llegar a los,positive,1
a6e8682c77664e1a96508c98960e0535,Sat Dec 15 18:20:39 2018,#youtube,YouTube https t co oQJBCLUYTR,neutral,1
a8844a65f351473ea4b168f059623c4e,Sat Dec 15 17:47:16 2018,#facebook,Who want to help stop county corruption and get rid of slimy pols facebook healthcare insurance sales,neutral,1
a8f1cc03182c49fd86385178dd4a039a,Sat Dec 15 17:47:18 2018,#twitter,RT Qu clubes han tenido m s interacciones en twitter durante noviembre 2018 Ranking por pa ses,neutral,1
ab7f924e96d04185bd6a64599acd12bd,Sat Dec 15 18:24:39 2018,#instragram,A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair https t co 55dEFExog6,positive,1
ad27766ab9354742bedf61365397201f,Sat Dec 15 17:47:18 2018,#linkedin,keep up to date with David Imperial Band App https t co ogbr0FstbS LinkedIn YouTube Twitter Instagram https t co J8Dvhxw4L0,neutral,1
b7eb19eef2f04c13b642f548d8c7fd6e,Sat Dec 15 18:24:39 2018,#linkedin,RT Connecting all the world s music professionals and creating economic opportunity for every member The LinkedIn of the Mu,positive,1
b8da82d2bf224daba3fa7fb02d588cfb,Sat Dec 15 18:24:39 2018,#twitter,PC PC PC https t co dLHi4LwnPV PC Togetter Twitter,neutral,1
b975f9d6727a443eb6d59ed0f23a8701,Sat Dec 15 17:47:18 2018,#instragram,RT A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair alien style pi,positive,1
bc28b235af5b45d2b3cdfadf73fc088e,Sat Dec 15 18:20:42 2018,#linkedin,RT Connecting all the world s music professionals and creating economic opportunity for every member The LinkedIn of the Mu,positive,1
bd51d3520def4d0b94925d865d1fa0f8,Sat Dec 15 18:16:09 2018,#youtube,Just a reminder that the nolongerhuman YouTube channel has every song nlh has released with lyrics in the descrip https t co qMvRL4QroH,neutral,1
bd91388bbeb7413785e66f716ff3bc6e,Sat Dec 15 18:24:37 2018,#facebook,https t co ZPoHg9OThO facebook pr,neutral,1
c40130053bda45d38e2a234bf8115f72,Sat Dec 15 18:20:39 2018,#youtube,Business Secrets Richard Branson https t co ue0NbRQ3Ko via YouTube,neutral,1
c96b2f288a614c91b172cb5782e77697,Sat Dec 15 18:14:06 2018,#linkedin,RT Connecting all the world s music professionals and creating economic opportunity for every member The LinkedIn of the Mu,positive,1
ca1f0fffc912477794294a0b1b624d9e,Sat Dec 15 18:14:06 2018,#instragram,RT A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair alien style pi,positive,1
ca67f879772e4d599578e00bff4b7624,Sat Dec 15 18:20:42 2018,#instragram,A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair https t co 55dEFExog6,positive,1
cabfe7d4644045d38b33959c9e7093ae,Sat Dec 15 18:20:42 2018,#twitter,premchandshettyquotes ContemporaryCandy Quote Inspiration motivation Trending Twitter https t co VyoNZ4gB6o,neutral,1
cb3ea9e681064ac2bd10d72865f45ee0,Sat Dec 15 18:20:39 2018,#facebook,RT NoticiasUnoAlAire Viva la transmisi n en vivo de Noticias Uno la red independiente en nuestras redes sociales Facebo,neutral,1
d3a80d4eff444c5791154e5fbd78fcac,Sat Dec 15 18:16:09 2018,#facebook,Isn t the first time seeing Facebook mishandling our privacy data But what can we expect When we decided to use s https t co p8s8YKLE29,positive,1
da927fe9b959468097acdc7cf8fe8647,Sat Dec 15 18:24:39 2018,#linkedin,Attracting Positivity chantizzle linkedin portfilio positive future music newalbum https t co DUbze4A2NB,positive,1
dcf745bb90014cc9956ddf79cc3b7421,Sat Dec 15 17:47:18 2018,#instragram,A new sense of self love art artist conceptart concept artistsoninstagram artoftheday girl blondhair https t co 55dEFExog6,positive,1
e15bcb7043694264ba92fae383f29a95,Sat Dec 15 18:14:04 2018,#youtube,REMASTER https t co ev5YrHQWtN YouTube,neutral,1
e19ae824977d42f58133219cc4eaa40d,Sat Dec 15 18:20:39 2018,#youtube,Check out the preview of I Love The Way That You Love Me Instrumental Version Preview on Youtube https t co ir6mI2uKOS,positive,1
e7da4313bd2441c29bf1de2c270bfcbf,Sat Dec 15 18:20:42 2018,#twitter,RT funny Christmas SelfieSaturday weekendvibes Marketing socialmediamarketing DigitalMarketing business vendor,positive,1
ec5e8e0007474d4a89c7373c0ced17a2,Sat Dec 15 18:24:39 2018,#twitter,RT llc IamAnita D TY Anita Great write up by Erin Hopefully she ll get back in tho that s what d,positive,1
ecb6814b15414000bf9f9b4dfd7aaa01,Sat Dec 15 18:14:06 2018,#linkedin,Code Repository https t co 5ymrQ9MBpa Websites https t co heaDGgdxFe https t co 0fruZlSACi https t co M9rk1XAVLO,neutral,1
ee9abcc82e8d46c8843cfce69d7b8267,Sat Dec 15 18:16:09 2018,#facebook,MultiMedia lyricist video blog Facebook 666 Marketing Advertising 999 gainlate warning change colors https t co KPU8kmNlpO,neutral,1
f2623bd11f17443c9b8469749f0a832f,Sat Dec 15 18:16:09 2018,#youtube,youtube https t co GUWESoGHPy,neutral,1
fbb32aaefe8c40b7bbf483f5a86465e3,Sat Dec 15 17:47:16 2018,#facebook,Facebook Roseville https t co d3xRcTTZzz,neutral,1
ffccf7ee69b7490d8709efa5c6c5a164,Sat Dec 15 18:20:39 2018,#facebook,RT FaceBook https t co ihXsmL1JbO,neutral,1
